id_evento_a,nombre_a,id_evento_b,nombre_b,deporte,disciplina,genero_a,genero_b,similitud,regla_detectada,auto_merge_candidate,razon,fuentes_a,fuentes_b,coexistencia_misma_fuente,tokens_extra_a,tokens_extra_b,perdida_multiplicidad,clasificacion_final,razon_refinada,semantic_key_a,semantic_key_b,distancia_a,distancia_b,peso_a,peso_b,modalidad_a,modalidad_b,clasificacion_phase5,razon_phase5
631,"Coxless Fours, Men (Olympic)",636,"Lightweight Coxless Fours, Men (Olympic)",Rowing,Rowing,MEN,MEN,0.806452,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,"fuente1:[('1996', 'Summer'), ('2000', 'Summer'), ('2004', 'Summer'), ('2008', 'Summer'), ('2012', 'Summer'), ('2016', 'Summer')]",,lightweight,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxless""], [], [], [""coxless""], [""fours""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxless"", ""lightweight""], [], [], [""coxless""], [""fours""]]",,,,,coxless,coxless | lightweight,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
631,"Coxless Fours, Men (Olympic)",663,"Coxless Fours, Men (Olympic (non-medal))",Rowing,Rowing,MEN,MEN,0.833333,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,"fuente1:[('1904', 'Summer')]",,medal non,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxless""], [], [], [""coxless""], [""fours""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxless""], [], [], [""coxless""], [""fours""]]",,,,,coxless,coxless,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
633,"Quadruple Sculls, Men (Olympic)",3069,Men's Quadruple Sculls,Rowing,Rowing,MEN,MEN,0.64,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente.",fuente1,fuente3,,,,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [], [], [], [], [""quadruple"", ""sculls""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [], [], [], [], [""quadruple"", ""sculls""]]",,,,,,,SAFE_EVENT_ALIAS,Todos los atributos semánticos coinciden; la diferencia restante es formato o redundancia del deporte padre.
634,"Single Sculls, Men (Olympic)",2820,Men's Single Sculls,Rowing,Rowing,MEN,MEN,0.590909,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente.",fuente1,fuente3,,,,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""single""], [], [], [], [""sculls""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""single""], [], [], [], [""sculls""]]",,,,,single,single,SAFE_EVENT_ALIAS,Todos los atributos semánticos coinciden; la diferencia restante es formato o redundancia del deporte padre.
635,"Double Sculls, Men (Olympic)",637,"Lightweight Double Sculls, Men (Olympic)",Rowing,Rowing,MEN,MEN,0.806452,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,"fuente1:[('1996', 'Summer'), ('2000', 'Summer'), ('2004', 'Summer'), ('2008', 'Summer'), ('2012', 'Summer'), ('2016', 'Summer'), ('2020', 'Summer')]",,lightweight,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double""], [], [], [], [""sculls""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double"", ""lightweight""], [], [], [], [""sculls""]]",,,,,double,double | lightweight,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
635,"Double Sculls, Men (Olympic)",3061,Men's Double Sculls,Rowing,Rowing,MEN,MEN,0.590909,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente.",fuente1,fuente3,,,,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double""], [], [], [], [""sculls""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double""], [], [], [], [""sculls""]]",,,,,double,double,SAFE_EVENT_ALIAS,Todos los atributos semánticos coinciden; la diferencia restante es formato o redundancia del deporte padre.
637,"Lightweight Double Sculls, Men (Olympic)",2679,Lightweight Men's Double Sculls Team,Rowing,Rowing,MEN,MEN,0.739726,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente3,,,team,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double"", ""lightweight""], [], [], [], [""sculls""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double"", ""lightweight"", ""team""], [], [], [], [""sculls""]]",,,,,double | lightweight,double | lightweight | team,REVIEW_EVENT_ALIAS,"Difieren distancia, secuencia numérica, peso, modalidad, edad, medalla o modificadores; no se autoriza por similitud textual."
637,"Lightweight Double Sculls, Men (Olympic)",3011,Lightweight Men's Double Sculls,Rowing,Rowing,MEN,MEN,0.735294,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente.",fuente1,fuente3,,,,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double"", ""lightweight""], [], [], [], [""sculls""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double"", ""lightweight""], [], [], [], [""sculls""]]",,,,,double | lightweight,double | lightweight,SAFE_EVENT_ALIAS,Todos los atributos semánticos coinciden; la diferencia restante es formato o redundancia del deporte padre.
662,"Coxless Fours, Intermediate, Men (Olympic (non-medal))",663,"Coxless Fours, Men (Olympic (non-medal))",Rowing,Rowing,MEN,MEN,0.843373,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,"fuente1:[('1904', 'Summer')]",intermediate,,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxless""], [], [], [""coxless""], [""fours"", ""intermediate""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxless""], [], [], [""coxless""], [""fours""]]",,,,,coxless,coxless,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
1209,"Military Revolver, 1873-1874 Gras Model, 20 metres, Men (Intercalated)",1210,"Military Revolver, 20 metres, Men (Intercalated)",Rowing,Rowing,MEN,MEN,0.807339,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,"fuente1:[('1906', 'Intercalated Games')]",1873 1874 gras model,,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [], [""20:m""], [], [], [""1873"", ""1874"", ""gras"", ""intercalated"", ""military"", ""model"", ""revolver""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [], [""20:m""], [], [], [""intercalated"", ""military"", ""revolver""]]",20:m,20:m,,,,,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
1945,Rowing Men's Lightweight Double Sculls,2012,Rowing Men's Double Sculls,Rowing,Rowing,MEN,MEN,0.8125,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3 | fuente4,fuente2 | fuente3,"fuente2:[('1996', 'Summer'), ('2000', 'Summer'), ('2004', 'Summer'), ('2008', 'Summer'), ('2012', 'Summer'), ('2016', 'Summer')] | fuente3:[('1996', 'Summer'), ('2000', 'Summer'), ('2004', 'Summer'), ('2008', 'Summer'), ('2012', 'Summer'), ('2016', 'Summer')]",lightweight,,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double"", ""lightweight""], [], [], [], [""sculls""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double""], [], [], [], [""sculls""]]",,,,,double | lightweight,double,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
1945,Rowing Men's Lightweight Double Sculls,3011,Lightweight Men's Double Sculls,Rowing,Rowing,MEN,MEN,0.724638,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3 | fuente4,fuente3,,rowing,,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double"", ""lightweight""], [], [], [], [""sculls""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double"", ""lightweight""], [], [], [], [""sculls""]]",,,,,double | lightweight,double | lightweight,SAFE_EVENT_ALIAS,Todos los atributos semánticos coinciden; la diferencia restante es formato o redundancia del deporte padre.
2011,Rowing Men's Quadruple Sculls,3069,Men's Quadruple Sculls,Rowing,Rowing,MEN,MEN,0.862745,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente3,,rowing,,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [], [], [], [], [""quadruple"", ""sculls""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [], [], [], [], [""quadruple"", ""sculls""]]",,,,,,,SAFE_EVENT_ALIAS,Todos los atributos semánticos coinciden; la diferencia restante es formato o redundancia del deporte padre.
2012,Rowing Men's Double Sculls,3061,Men's Double Sculls,Rowing,Rowing,MEN,MEN,0.844444,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente3,,rowing,,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double""], [], [], [], [""sculls""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double""], [], [], [], [""sculls""]]",,,,,double,double,SAFE_EVENT_ALIAS,Todos los atributos semánticos coinciden; la diferencia restante es formato o redundancia del deporte padre.
2013,Rowing Men's Coxed Pairs,2536,Rowing Men's Coxed Pairs (1 kilometres),Rowing,Rowing,MEN,MEN,0.786885,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente2 | fuente3,,,1 kilometres,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxed"", ""pairs""], [], [], [""coxed""], []]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxed"", ""pairs""], [""1:km""], [], [""coxed""], []]",,1:km,,,coxed | pairs,coxed | pairs,REVIEW_EVENT_ALIAS,"Difieren distancia, secuencia numérica, peso, modalidad, edad, medalla o modificadores; no se autoriza por similitud textual."
2013,Rowing Men's Coxed Pairs,2547,Rowing Men's Coxed Pairs (1 mile),Rowing,Rowing,MEN,MEN,0.872727,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente2 | fuente3,,,1 mile,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxed"", ""pairs""], [], [], [""coxed""], []]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxed"", ""pairs""], [""1:mile""], [], [""coxed""], []]",,1:mile,,,coxed | pairs,coxed | pairs,REVIEW_EVENT_ALIAS,"Difieren distancia, secuencia numérica, peso, modalidad, edad, medalla o modificadores; no se autoriza por similitud textual."
2056,Rowing Men's Coxless Fours,2298,Rowing Men's Lightweight Coxless Fours,Rowing,Rowing,MEN,MEN,0.8125,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente2 | fuente3,"fuente2:[('1996', 'Summer'), ('2000', 'Summer'), ('2004', 'Summer'), ('2008', 'Summer'), ('2012', 'Summer'), ('2016', 'Summer')] | fuente3:[('1996', 'Summer'), ('2000', 'Summer'), ('2004', 'Summer'), ('2008', 'Summer'), ('2012', 'Summer'), ('2016', 'Summer')]",,lightweight,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxless""], [], [], [""coxless""], [""fours""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxless"", ""lightweight""], [], [], [""coxless""], [""fours""]]",,,,,coxless,coxless | lightweight,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
2107,Rowing Men's Coxed Fours,2385,"Rowing Men's Coxed Fours, Outriggers",Rowing,Rowing,MEN,MEN,0.813559,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente2 | fuente3,,,outriggers,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxed""], [], [], [""coxed""], [""fours""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxed""], [], [], [""coxed""], [""fours"", ""outriggers""]]",,,,,coxed,coxed,REVIEW_EVENT_ALIAS,"Difieren distancia, secuencia numérica, peso, modalidad, edad, medalla o modificadores; no se autoriza por similitud textual."
2107,Rowing Men's Coxed Fours,2397,"Rowing Men's Coxed Fours, Inriggers",Rowing,Rowing,MEN,MEN,0.827586,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente2 | fuente3,,,inriggers,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxed""], [], [], [""coxed""], [""fours""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""coxed""], [], [], [""coxed""], [""fours"", ""inriggers""]]",,,,,coxed,coxed,REVIEW_EVENT_ALIAS,"Difieren distancia, secuencia numérica, peso, modalidad, edad, medalla o modificadores; no se autoriza por similitud textual."
2277,Rowing Men's Single Sculls,2820,Men's Single Sculls,Rowing,Rowing,MEN,MEN,0.844444,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente3,,rowing,,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""single""], [], [], [], [""sculls""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""single""], [], [], [], [""sculls""]]",,,,,single,single,SAFE_EVENT_ALIAS,Todos los atributos semánticos coinciden; la diferencia restante es formato o redundancia del deporte padre.
2675,Men's Pair Team,3062,Men's Pair,Rowing,Rowing,MEN,MEN,0.8,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente3,fuente3,,team,,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""pair"", ""team""], [], [], [], []]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""pair""], [], [], [], []]",,,,,pair | team,pair,REVIEW_EVENT_ALIAS,"Difieren distancia, secuencia numérica, peso, modalidad, edad, medalla o modificadores; no se autoriza por similitud textual."
2679,Lightweight Men's Double Sculls Team,2773,Men's Double Sculls Team,Rowing,Rowing,MEN,MEN,0.8,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente3,fuente3,"fuente3:[('2020', 'Summer')]",lightweight,,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double"", ""lightweight"", ""team""], [], [], [], [""sculls""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double"", ""team""], [], [], [], [""sculls""]]",,,,,double | lightweight | team,double | team,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
2679,Lightweight Men's Double Sculls Team,3011,Lightweight Men's Double Sculls,Rowing,Rowing,MEN,MEN,0.925373,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente3,fuente3,,team,,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double"", ""lightweight"", ""team""], [], [], [], [""sculls""]]","[""rowing"", ""rowing"", ""men"", ""adult"", ""medal"", [""double"", ""lightweight""], [], [], [], [""sculls""]]",,,,,double | lightweight | team,double | lightweight,REVIEW_EVENT_ALIAS,"Difieren distancia, secuencia numérica, peso, modalidad, edad, medalla o modificadores; no se autoriza por similitud textual."
